NDC5_4,PRODUCTTYPENAME,PROPRIETARYNAME,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,isgeneric,isoral
712050522,HUMAN PRESCRIPTION DRUG,ibuprofen,ibuprofen,TABLET,ORAL,1,1
712050525,HUMAN PRESCRIPTION DRUG,duloxetine,duloxetine,CAPSULE,ORAL,1,1
712050526,HUMAN PRESCRIPTION DRUG,errin,norethindrone,TABLET,ORAL,0,1
712050527,HUMAN PRESCRIPTION DRUG,paroxetine,paroxetine hydrochloride hemihydrate,TABLET,ORAL,0,1
712050529,HUMAN PRESCRIPTION DRUG,clonazepam,clonazepam,TABLET,ORAL,1,1
712050530,HUMAN PRESCRIPTION DRUG,nabumetone,nabumetone,TABLET,ORAL,1,1
712050532,HUMAN PRESCRIPTION DRUG,gabapentin,gabapentin,CAPSULE,ORAL,1,1
712050533,HUMAN PRESCRIPTION DRUG,gabapentin,gabapentin,TABLET,ORAL,1,1
712050534,HUMAN PRESCRIPTION DRUG,doxepin hydrochloride,doxepin hydrochloride,CAPSULE,ORAL,1,1
712050535,HUMAN PRESCRIPTION DRUG,famotidine,famotidine,TABLET,ORAL,1,1
712050536,HUMAN PRESCRIPTION DRUG,ciprofloxacin,ciprofloxacin hydrochloride,TABLET,ORAL,0,1
712050537,HUMAN PRESCRIPTION DRUG,prednisone,prednisone,TABLET,ORAL,1,1
712050539,HUMAN PRESCRIPTION DRUG,solifenacin succinate,solifenacin succinate,TABLET,ORAL,1,1
712050540,HUMAN PRESCRIPTION DRUG,solifenacin succinate,solifenacin succinate,TABLET,ORAL,1,1
712050541,HUMAN PRESCRIPTION DRUG,hydroxyzine hydrochloride,hydroxyzine hydrochloride,TABLET,ORAL,1,1
712050542,HUMAN PRESCRIPTION DRUG,sildenafil,sildenafil,TABLET,ORAL,1,1
712050543,HUMAN PRESCRIPTION DRUG,levothyroxine sodium,levothyroxine sodium,TABLET,ORAL,1,1
712050544,HUMAN PRESCRIPTION DRUG,modafinil,modafinil,TABLET,ORAL,1,1
712050546,HUMAN PRESCRIPTION DRUG,nitrofurantoin (monohydrate/macrocrystals),nitrofurantoin (monohydrate/macrocrystals),CAPSULE,ORAL,1,1
712050548,HUMAN PRESCRIPTION DRUG,metformin hcl,metformin hcl,TABLET,ORAL,1,1
712050550,HUMAN PRESCRIPTION DRUG,bupropion hydrochloride,bupropion hydrochloride,TABLET,ORAL,1,1
712050551,HUMAN PRESCRIPTION DRUG,trazodone hydrochloride,trazodone hydrochloride,TABLET,ORAL,1,1
712050554,HUMAN PRESCRIPTION DRUG,doxycycline hyclate,doxycycline hyclate,CAPSULE,ORAL,1,1
712050555,HUMAN PRESCRIPTION DRUG,metformin hydrochloride,metformin hydrochloride,TABLET,ORAL,1,1
712050556,HUMAN PRESCRIPTION DRUG,pregabalin,pregabalin,CAPSULE,ORAL,1,1
712050557,HUMAN PRESCRIPTION DRUG,rizatriptan benzoate,rizatriptan benzoate,TABLET,ORAL,1,1
712050558,HUMAN PRESCRIPTION DRUG,hydroxyzine pamoate,hydroxyzine pamoate,CAPSULE,ORAL,1,1
712050559,HUMAN PRESCRIPTION DRUG,solifenacin succinate,solifenacin succinate,TABLET,ORAL,1,1
712050561,HUMAN PRESCRIPTION DRUG,solifenacin succinate,solifenacin succinate,TABLET,ORAL,1,1
712050562,HUMAN PRESCRIPTION DRUG,metformin hcl,metformin hcl,TABLET,ORAL,1,1
712050563,HUMAN PRESCRIPTION DRUG,fluconazole,fluconazole,TABLET,ORAL,1,1
712050564,HUMAN PRESCRIPTION DRUG,phentermine hydrochloride,phentermine hydrochloride,CAPSULE,ORAL,1,1
712050565,HUMAN PRESCRIPTION DRUG,bupropion,bupropion hydrochloride,TABLET,ORAL,0,1
712050566,HUMAN PRESCRIPTION DRUG,azithromycin,azithromycin,POWDER,ORAL,1,1
712050567,HUMAN PRESCRIPTION DRUG,metformin hcl,metformin hcl,TABLET,ORAL,1,1
712050568,HUMAN PRESCRIPTION DRUG,trazodone hydrochloride,trazodone hydrochloride,TABLET,ORAL,1,1
712050569,HUMAN PRESCRIPTION DRUG,tramadol hydrochloride,tramadol hydrochloride,TABLET,ORAL,1,1
712050570,HUMAN PRESCRIPTION DRUG,clonidine hydrochloride,clonidine hydrochloride,TABLET,ORAL,1,1
712050573,HUMAN PRESCRIPTION DRUG,fluconazole,fluconazole,TABLET,ORAL,1,1
712050574,HUMAN PRESCRIPTION DRUG,trazodone hydrochloride,trazodone hydrochloride,TABLET,ORAL,1,1
712050575,HUMAN PRESCRIPTION DRUG,nystatin,nystatin,TABLET,ORAL,1,1
712050576,HUMAN PRESCRIPTION DRUG,cefdinir,cefdinir,CAPSULE,ORAL,1,1
712050577,HUMAN PRESCRIPTION DRUG,bicalutamide,bicalutamide,TABLET,ORAL,1,1
712050578,HUMAN PRESCRIPTION DRUG,acyclovir,acyclovir,CAPSULE,ORAL,1,1
712050580,HUMAN PRESCRIPTION DRUG,solifenacin succinate,solifenacin succiate,TABLET,ORAL,0,1
712050581,HUMAN PRESCRIPTION DRUG,eszopiclone,eszopiclone,TABLET,ORAL,1,1
712050583,HUMAN PRESCRIPTION DRUG,solifenacin succinate,solifenacin succinate,TABLET,ORAL,1,1
712050585,HUMAN PRESCRIPTION DRUG,prazosin hydrochloride,prazosin hydrochloride,CAPSULE,ORAL,1,1
712050586,HUMAN PRESCRIPTION DRUG,desvenlafaxine,desvenlafaxine succinate,TABLET,ORAL,0,1
712050587,HUMAN PRESCRIPTION DRUG,letrozole,letrozole,TABLET,ORAL,1,1
712050588,HUMAN PRESCRIPTION DRUG,clonidine hydrochloride,clonidine hydrochloride,TABLET,ORAL,1,1
712050589,HUMAN PRESCRIPTION DRUG,hydrochlorothiazide,hydrochlorothiazide,CAPSULE,ORAL,1,1
712050590,HUMAN PRESCRIPTION DRUG,propranolol hydrochloride,propranolol hydrochloride,TABLET,ORAL,1,1
712050591,HUMAN PRESCRIPTION DRUG,cephalexin,cephalexin,CAPSULE,ORAL,1,1
712050592,HUMAN PRESCRIPTION DRUG,chlorthalidone,chlorthalidone,TABLET,ORAL,1,1
712050596,HUMAN PRESCRIPTION DRUG,amlodipine besylate,amlodipine besylate,TABLET,ORAL,1,1
712050597,HUMAN PRESCRIPTION DRUG,naproxen,naproxen,TABLET,ORAL,1,1
712050598,HUMAN PRESCRIPTION DRUG,losartan potassium,losartan potassium,TABLET,ORAL,1,1
712050599,HUMAN PRESCRIPTION DRUG,amlodipine besylate,amlodipine besylate,TABLET,ORAL,1,1
712050602,HUMAN PRESCRIPTION DRUG,duloxetine,duloxetine,CAPSULE,ORAL,1,1
712050603,HUMAN PRESCRIPTION DRUG,rabeprazole sodium,rabeprazole sodium,TABLET,ORAL,1,1
712050604,HUMAN PRESCRIPTION DRUG,ibu,ibuprofen,TABLET,ORAL,0,1
712050605,HUMAN PRESCRIPTION DRUG,benzonatate,benzonatate,CAPSULE,ORAL,1,1
712050607,HUMAN PRESCRIPTION DRUG,verapamil hydrochloride,verapamil hydrochloride,TABLET,ORAL,1,1
712050608,HUMAN PRESCRIPTION DRUG,pregabalin,pregabalin,CAPSULE,ORAL,1,1
712050609,HUMAN PRESCRIPTION DRUG,famciclovir,famciclovir,TABLET,ORAL,1,1
712050610,HUMAN PRESCRIPTION DRUG,doxepin hydrochloride,doxepin hydrochloride,CAPSULE,ORAL,1,1
712050613,HUMAN PRESCRIPTION DRUG,omeprazole,omeprazole,CAPSULE,ORAL,1,1
712050614,HUMAN PRESCRIPTION DRUG,alprazolam,alprazolam,TABLET,ORAL,1,1
712050616,HUMAN PRESCRIPTION DRUG,doxycycline,doxycycline,CAPSULE,ORAL,1,1
712050617,HUMAN PRESCRIPTION DRUG,oseltamivir phosphate,oseltamivir phosphate,CAPSULE,ORAL,1,1
712050619,HUMAN PRESCRIPTION DRUG,gabapentin,gabapentin,CAPSULE,ORAL,1,1
712050620,HUMAN PRESCRIPTION DRUG,amoxicillin and clavulanate potassium,amoxicillin and clavulanate potassium,SUSPENSION,ORAL,1,1
712050621,HUMAN PRESCRIPTION DRUG,pregabalin,pregabalin,CAPSULE,ORAL,1,1
712050622,HUMAN PRESCRIPTION DRUG,metformin hydrochloride,metformin hydrochloride,TABLET,ORAL,1,1
712050623,HUMAN PRESCRIPTION DRUG,sildenafil citrate,sildenafil,TABLET,ORAL,0,1
712050625,HUMAN PRESCRIPTION DRUG,tramadol hydrochloride and acetaminophen,tramadol hydrochloride and acetaminophen,TABLET,ORAL,1,1
712050626,HUMAN PRESCRIPTION DRUG,lisinopril,lisinopril,TABLET,ORAL,1,1
712050630,HUMAN PRESCRIPTION DRUG,trazodone hydrochloride,trazodone hydrochloride,TABLET,ORAL,1,1
712050631,HUMAN PRESCRIPTION DRUG,naproxen sodium,naproxen sodium,TABLET,ORAL,1,1
712050632,HUMAN PRESCRIPTION DRUG,benzonatate,benzonatate,CAPSULE,ORAL,1,1
712050633,HUMAN PRESCRIPTION DRUG,eszopiclone,eszopiclone,TABLET,OROPHARYNGEAL,1,0
712050634,HUMAN PRESCRIPTION DRUG,famotidine,famotidine,TABLET,ORAL,1,1
712050635,HUMAN PRESCRIPTION DRUG,quinapril,quinapril,TABLET,ORAL,1,1
712050636,HUMAN PRESCRIPTION DRUG,ciprofloxacin,ciprofloxacin hydrochloride,TABLET,ORAL,0,1
712050638,HUMAN PRESCRIPTION DRUG,gabapentin,gabapentin,CAPSULE,ORAL,1,1
712050639,HUMAN PRESCRIPTION DRUG,pregabalin,pregabalin,CAPSULE,ORAL,1,1
712050865,HUMAN PRESCRIPTION DRUG,diclofenac sodium misoprostol,diclofenac sodium and misoprostol,TABLET,ORAL,0,1
712050866,HUMAN PRESCRIPTION DRUG,diclofenac sodium misoprostol,diclofenac sodium and misoprostol,TABLET,ORAL,0,1
712050867,HUMAN PRESCRIPTION DRUG,ranolazine,ranolazine,TABLET,ORAL,1,1
712050868,HUMAN PRESCRIPTION DRUG,ranolazine,ranolazine,TABLET,ORAL,1,1
712050869,HUMAN PRESCRIPTION DRUG,pregabalin,pregabalin,CAPSULE,ORAL,1,1
712050870,HUMAN PRESCRIPTION DRUG,pregabalin,pregabalin,CAPSULE,ORAL,1,1
712050871,HUMAN PRESCRIPTION DRUG,pregabalin,pregabalin,CAPSULE,ORAL,1,1
712050872,HUMAN PRESCRIPTION DRUG,pregabalin,pregabalin,CAPSULE,ORAL,1,1
712050873,HUMAN PRESCRIPTION DRUG,pregabalin,pregabalin,CAPSULE,ORAL,1,1
712050874,HUMAN PRESCRIPTION DRUG,pregabalin,pregabalin,CAPSULE,ORAL,1,1
712050875,HUMAN PRESCRIPTION DRUG,pregabalin,pregabalin,CAPSULE,ORAL,1,1
712050876,HUMAN PRESCRIPTION DRUG,pregabalin,pregabalin,CAPSULE,ORAL,1,1
712050877,HUMAN PRESCRIPTION DRUG,carbidopa and levodopa,carbidopa and levodopa,TABLET,ORAL,1,1
712050878,HUMAN PRESCRIPTION DRUG,carbidopa and levodopa,carbidopa and levodopa,TABLET,ORAL,1,1
712050879,HUMAN PRESCRIPTION DRUG,carbidopa and levodopa,carbidopa and levodopa,TABLET,ORAL,1,1
712050880,HUMAN PRESCRIPTION DRUG,levetiracetam,levetiracetam,TABLET,ORAL,1,1
712050881,HUMAN PRESCRIPTION DRUG,levetiracetam,levetiracetam,TABLET,ORAL,1,1
712050882,HUMAN PRESCRIPTION DRUG,metformin hydrochloride,metformin hydrochloride,TABLET,ORAL,1,1
712050883,HUMAN PRESCRIPTION DRUG,metformin hydrochloride,metformin hydrochloride,TABLET,ORAL,1,1
712050884,HUMAN PRESCRIPTION DRUG,metformin hydrochloride,metformin hydrochloride,TABLET,ORAL,1,1
712050885,HUMAN PRESCRIPTION DRUG,benzonatate,benzonatate,CAPSULE,ORAL,1,1
712050886,HUMAN PRESCRIPTION DRUG,benzonatate,benzonatate,CAPSULE,ORAL,1,1
712050887,HUMAN PRESCRIPTION DRUG,benzonatate,benzonatate,CAPSULE,ORAL,1,1
712050888,HUMAN PRESCRIPTION DRUG,selegiline hydrochloride,selegiline hydrochloride,CAPSULE,ORAL,1,1
712050889,HUMAN PRESCRIPTION DRUG,phenobarbital,phenobarbital,TABLET,ORAL,1,1
712050890,HUMAN PRESCRIPTION DRUG,phenobarbital,phenobarbital,TABLET,ORAL,1,1
712050891,HUMAN PRESCRIPTION DRUG,phenobarbital,phenobarbital,TABLET,ORAL,1,1
712050892,HUMAN PRESCRIPTION DRUG,phenobarbital,phenobarbital,TABLET,ORAL,1,1
712050893,HUMAN PRESCRIPTION DRUG,phenobarbital,phenobarbital,TABLET,ORAL,1,1
712050894,HUMAN PRESCRIPTION DRUG,dipyridamole,dipyridamole,TABLET,ORAL,1,1
712050895,HUMAN PRESCRIPTION DRUG,dipyridamole,dipyridamole,TABLET,ORAL,1,1
712050896,HUMAN PRESCRIPTION DRUG,dipyridamole,dipyridamole,TABLET,ORAL,1,1
712050897,HUMAN PRESCRIPTION DRUG,cyclobenzaprine,cyclobenzaprine hydrochloride,TABLET,ORAL,0,1
712050898,HUMAN PRESCRIPTION DRUG,albuterol,albuterol,TABLET,ORAL,1,1
712050899,HUMAN PRESCRIPTION DRUG,albuterol,albuterol,TABLET,ORAL,1,1
712050900,HUMAN PRESCRIPTION DRUG,darifenacin 7.5 mg,darifenacin hydrobromide,TABLET,ORAL,0,1
712050901,HUMAN PRESCRIPTION DRUG,darifenacin 15 mg,darifenacin hydrobromide,TABLET,ORAL,0,1
712050902,HUMAN PRESCRIPTION DRUG,progesterone,progesterone,CAPSULE,ORAL,1,1
712050903,HUMAN PRESCRIPTION DRUG,progesterone,progesterone,CAPSULE,ORAL,1,1
712050904,HUMAN PRESCRIPTION DRUG,midodrine hydrochloride,midodrine hydrochloride,TABLET,ORAL,1,1
712050905,HUMAN PRESCRIPTION DRUG,midodrine hydrochloride,midodrine hydrochloride,TABLET,ORAL,1,1
712050906,HUMAN PRESCRIPTION DRUG,midodrine hydrochloride,midodrine hydrochloride,TABLET,ORAL,1,1
712050907,HUMAN PRESCRIPTION DRUG,omeprazole,omeprazole,CAPSULE,ORAL,1,1
712050908,HUMAN PRESCRIPTION DRUG,leucovorin calcium,leucovorin calcium,TABLET,ORAL,1,1
712050909,HUMAN PRESCRIPTION DRUG,diphenoxylate hydrochloride and atropine sulfate,diphenoxylate hydrochloride and atropine sulfate,TABLET,ORAL,1,1
712050910,HUMAN PRESCRIPTION DRUG,clomipramine hydrochloride,clomipramine hydrochloride,CAPSULE,ORAL,1,1
712050911,HUMAN PRESCRIPTION DRUG,clomipramine hydrochloride,clomipramine hydrochloride,CAPSULE,ORAL,1,1
712050912,HUMAN PRESCRIPTION DRUG,clomipramine hydrochloride,clomipramine hydrochloride,CAPSULE,ORAL,1,1
712050913,HUMAN PRESCRIPTION DRUG,folic acid,folic acid,TABLET,ORAL,1,1
712050914,HUMAN PRESCRIPTION DRUG,temazepam,temazepam,CAPSULE,ORAL,1,1
712050915,HUMAN PRESCRIPTION DRUG,temazepam,temazepam,CAPSULE,ORAL,1,1
712050916,HUMAN PRESCRIPTION DRUG,penicillamine,penicillamine,CAPSULE,ORAL,1,1
712050917,HUMAN PRESCRIPTION DRUG,trospium chloride,trospium chloride,CAPSULE,ORAL,1,1
712050918,HUMAN PRESCRIPTION DRUG,ramelteon,ramelteon,TABLET,ORAL,1,1
712050920,HUMAN PRESCRIPTION DRUG,felodipine,felodipine,TABLET,ORAL,1,1
712050921,HUMAN PRESCRIPTION DRUG,felodipine,felodipine,TABLET,ORAL,1,1
712050922,HUMAN PRESCRIPTION DRUG,felodipine,felodipine,TABLET,ORAL,1,1
712050923,HUMAN PRESCRIPTION DRUG,meloxicam,meloxicam,TABLET,ORAL,1,1
712050924,HUMAN PRESCRIPTION DRUG,meloxicam,meloxicam,TABLET,ORAL,1,1
712050928,HUMAN PRESCRIPTION DRUG,gabapentin,gabapentin,CAPSULE,ORAL,1,1
712050929,HUMAN PRESCRIPTION DRUG,gabapentin,gabapentin,CAPSULE,ORAL,1,1
712050930,HUMAN PRESCRIPTION DRUG,gabapentin,gabapentin,CAPSULE,ORAL,1,1
712050931,HUMAN PRESCRIPTION DRUG,gabapentin,gabapentin,TABLET,ORAL,1,1
712050932,HUMAN PRESCRIPTION DRUG,gabapentin,gabapentin,TABLET,ORAL,1,1
712050933,HUMAN PRESCRIPTION DRUG,solifenacin succinate,solifenacin succiate,TABLET,ORAL,0,1
712050934,HUMAN PRESCRIPTION DRUG,solifenacin succinate,solifenacin succinate,TABLET,ORAL,1,1
712050935,HUMAN PRESCRIPTION DRUG,miglitol,miglitol,TABLET,ORAL,1,1
712050936,HUMAN PRESCRIPTION DRUG,miglitol,miglitol,TABLET,ORAL,1,1
712050937,HUMAN PRESCRIPTION DRUG,miglitol,miglitol,TABLET,ORAL,1,1
712050938,HUMAN PRESCRIPTION DRUG,terbutaline sulfate,terbutaline sulfate,TABLET,ORAL,1,1
712050939,HUMAN PRESCRIPTION DRUG,terbutaline sulfate,terbutaline sulfate,TABLET,ORAL,1,1
712050940,HUMAN PRESCRIPTION DRUG,propafenone hydrochloride,propafenone,CAPSULE,ORAL,0,1
712050941,HUMAN PRESCRIPTION DRUG,propafenone hydrochloride,propafenone,CAPSULE,ORAL,0,1
712050942,HUMAN PRESCRIPTION DRUG,propafenone hydrochloride,propafenone,CAPSULE,ORAL,0,1
712050943,HUMAN PRESCRIPTION DRUG,megestrol acetate,megestrol acetate,SUSPENSION,ORAL,1,1
712050944,HUMAN PRESCRIPTION DRUG,guanfacine,guanfacine,TABLET,ORAL,1,1
712050945,HUMAN PRESCRIPTION DRUG,guanfacine,guanfacine,TABLET,ORAL,1,1
712050946,HUMAN PRESCRIPTION DRUG,guanfacine,guanfacine,TABLET,ORAL,1,1
712050947,HUMAN PRESCRIPTION DRUG,guanfacine,guanfacine,TABLET,ORAL,1,1
712050948,HUMAN PRESCRIPTION DRUG,donepezil hydrochloride,donepezil hydrochloride,TABLET,ORAL,1,1
712050949,HUMAN PRESCRIPTION DRUG,fenofibrate,fenofibrate,TABLET,ORAL,1,1
712050959,HUMAN PRESCRIPTION DRUG,omeprazole,omeprazole,CAPSULE,ORAL,1,1
712050960,HUMAN PRESCRIPTION DRUG,omeprazole,omeprazole,CAPSULE,ORAL,1,1
712050961,HUMAN PRESCRIPTION DRUG,metaxalone,metaxalone,TABLET,ORAL,1,1
712050962,HUMAN PRESCRIPTION DRUG,"butalbital, acetaminophen and caffeine","butalbital, acetaminophen and caffeine",CAPSULE,ORAL,1,1
712050963,HUMAN PRESCRIPTION DRUG,nifedipine,nifedipine,TABLET,ORAL,1,1
712050964,HUMAN PRESCRIPTION DRUG,nifedipine,nifedipine,TABLET,ORAL,1,1
712050965,HUMAN PRESCRIPTION DRUG,nifedipine,nifedipine,TABLET,ORAL,1,1
712050966,HUMAN PRESCRIPTION DRUG,sevelamer carbonate,sevelamer carbonate,TABLET,ORAL,1,1
712050967,HUMAN PRESCRIPTION DRUG,bupropion hydrochloride,bupropion hydrochloride,TABLET,ORAL,1,1
712050968,HUMAN PRESCRIPTION DRUG,bupropion hydrochloride,bupropion hydrochloride,TABLET,ORAL,1,1
712050971,HUMAN PRESCRIPTION DRUG,benzonatate,benzonatate,CAPSULE,ORAL,1,1
712050972,HUMAN PRESCRIPTION DRUG,benzonatate,benzonatate,CAPSULE,ORAL,1,1
712050974,HUMAN PRESCRIPTION DRUG,fluoxetine,fluoxetine hydrochloride,CAPSULE,ORAL,0,1
712050975,HUMAN PRESCRIPTION DRUG,fluoxetine,fluoxetine hydrochloride,CAPSULE,ORAL,0,1
712050976,HUMAN PRESCRIPTION DRUG,hydrocortisone acetate,hydrocortisone acetate,SUPPOSITORY,RECTAL,1,0
712050977,HUMAN PRESCRIPTION DRUG,nabumetone,nabumetone,TABLET,ORAL,1,1
712050978,HUMAN PRESCRIPTION DRUG,nabumetone,nabumetone,TABLET,ORAL,1,1
712050979,HUMAN PRESCRIPTION DRUG,fluoxetine,fluoxetine hydrochloride,CAPSULE,ORAL,0,1
712050980,HUMAN PRESCRIPTION DRUG,hydrochlorothiazide,hydrochlorothiazide,CAPSULE,ORAL,1,1
712050981,HUMAN PRESCRIPTION DRUG,"butalbital, acetaminophen, caffeine","butalbital, acetaminophen, and caffeine",TABLET,ORAL,0,1
712050982,HUMAN PRESCRIPTION DRUG,salsalate,salsalate,TABLET,ORAL,1,1
712050983,HUMAN PRESCRIPTION DRUG,salsalate,salsalate,TABLET,ORAL,1,1
712050984,HUMAN PRESCRIPTION DRUG,omeprazole/bicarbonate,omeprazole and sodium bicarbonate,CAPSULE,ORAL,0,1
712050985,HUMAN PRESCRIPTION DRUG,omeprazole/bicarbonate,omeprazole and sodium bicarbonate,CAPSULE,ORAL,0,1
712050986,HUMAN PRESCRIPTION DRUG,solifenacin succinate,solifenacin succinate,TABLET,ORAL,1,1
712050987,HUMAN PRESCRIPTION DRUG,solifenacin succinate,solifenacin succinate,TABLET,ORAL,1,1
712050988,HUMAN PRESCRIPTION DRUG,levocetirizine dihydrochloride,levocetirizine dihydrochloride,TABLET,ORAL,1,1
712050989,HUMAN PRESCRIPTION DRUG,cyproheptadine hydrochloride,cyproheptadine hydrochloride,TABLET,ORAL,1,1
712050991,HUMAN PRESCRIPTION DRUG,diclofenac sodium,diclofenac sodium,TABLET,ORAL,1,1
712050992,HUMAN PRESCRIPTION DRUG,lovastatin,lovastatin,TABLET,ORAL,1,1
712050993,HUMAN PRESCRIPTION DRUG,lovastatin,lovastatin,TABLET,ORAL,1,1
712050994,HUMAN PRESCRIPTION DRUG,lovastatin,lovastatin,TABLET,ORAL,1,1
712050995,HUMAN PRESCRIPTION DRUG,diclofenac sodium,diclofenac sodium,TABLET,ORAL,1,1
712050996,HUMAN PRESCRIPTION DRUG,potassium chloride extended release,potassium chloride,TABLET,ORAL,0,1
712050997,HUMAN PRESCRIPTION DRUG,ciprofloxacin,ciprofloxacin hydrochloride,TABLET,ORAL,0,1
712050998,HUMAN PRESCRIPTION DRUG,phenazopyridine hydrochloride,phenazopyridine hydrochloride,TABLET,ORAL,1,1
712050999,HUMAN PRESCRIPTION DRUG,phenazopyridine hydrochloride,phenazopyridine hydrochloride,TABLET,ORAL,1,1
712090004,HUMAN PRESCRIPTION DRUG,acyclovir,acyclovir,CAPSULE,ORAL,1,1
712090005,HUMAN PRESCRIPTION DRUG,acyclovir,acyclovir,TABLET,ORAL,1,1
712090006,HUMAN PRESCRIPTION DRUG,acyclovir,acyclovir,TABLET,ORAL,1,1
712090007,HUMAN PRESCRIPTION DRUG,folic acid,folic acid,TABLET,ORAL,1,1
712090008,HUMAN PRESCRIPTION DRUG,gemfibrozil,gemfibrozil,TABLET,ORAL,1,1
712090009,HUMAN PRESCRIPTION DRUG,glyburide,glyburide,TABLET,ORAL,1,1
712090010,HUMAN PRESCRIPTION DRUG,glyburide,glyburide,TABLET,ORAL,1,1
712090011,HUMAN PRESCRIPTION DRUG,glyburide,glyburide,TABLET,ORAL,1,1
712090012,HUMAN PRESCRIPTION DRUG,rivastigmine tartrate,rivastigmine tartrate,CAPSULE,ORAL,1,1
712090013,HUMAN PRESCRIPTION DRUG,rivastigmine tartrate,rivastigmine tartrate,CAPSULE,ORAL,1,1
712090014,HUMAN PRESCRIPTION DRUG,rivastigmine tartrate,rivastigmine tartrate,CAPSULE,ORAL,1,1
712090015,HUMAN PRESCRIPTION DRUG,rivastigmine tartrate,rivastigmine tartrate,CAPSULE,ORAL,1,1
712090016,HUMAN PRESCRIPTION DRUG,hydralazine hydrochloride,hydralazine hydrochloride,TABLET,ORAL,1,1
712090017,HUMAN PRESCRIPTION DRUG,hydralazine hydrochloride,hydralazine hydrochloride,TABLET,ORAL,1,1
712090018,HUMAN PRESCRIPTION DRUG,hydralazine hydrochloride,hydralazine hydrochloride,TABLET,ORAL,1,1
712090019,HUMAN PRESCRIPTION DRUG,donepezil hydrochloride,donepezil hydrochloride,TABLET,ORAL,1,1
712090020,HUMAN PRESCRIPTION DRUG,donepezil hydrochloride,donepezil hydrochloride,TABLET,ORAL,1,1
712090025,HUMAN PRESCRIPTION DRUG,venlafaxine,venlafaxine,TABLET,ORAL,1,1
712090026,HUMAN PRESCRIPTION DRUG,venlafaxine,venlafaxine,TABLET,ORAL,1,1
712090027,HUMAN PRESCRIPTION DRUG,venlafaxine,venlafaxine,TABLET,ORAL,1,1
712090028,HUMAN PRESCRIPTION DRUG,venlafaxine,venlafaxine,TABLET,ORAL,1,1
712090029,HUMAN PRESCRIPTION DRUG,venlafaxine,venlafaxine,TABLET,ORAL,1,1
712090030,HUMAN PRESCRIPTION DRUG,nateglinide,nateglinide,TABLET,ORAL,1,1
712090031,HUMAN PRESCRIPTION DRUG,nateglinide,nateglinide,TABLET,ORAL,1,1
712090040,HUMAN PRESCRIPTION DRUG,fluoxetine,fluoxetine,CAPSULE,ORAL,1,1
712090041,HUMAN PRESCRIPTION DRUG,fluoxetine,fluoxetine,CAPSULE,ORAL,1,1
712090042,HUMAN PRESCRIPTION DRUG,fluoxetine,fluoxetine,CAPSULE,ORAL,1,1
712090043,HUMAN PRESCRIPTION DRUG,rosuvastatin calcium,rosuvastatin calcium,TABLET,ORAL,1,1
712090044,HUMAN PRESCRIPTION DRUG,rosuvastatin calcium,rosuvastatin calcium,TABLET,ORAL,1,1
712090045,HUMAN PRESCRIPTION DRUG,rosuvastatin calcium,rosuvastatin calcium,TABLET,ORAL,1,1
712090046,HUMAN PRESCRIPTION DRUG,rosuvastatin calcium,rosuvastatin calcium,TABLET,ORAL,1,1
712090047,HUMAN PRESCRIPTION DRUG,verapamil hydrochloride,verapamil hydrochloride,TABLET,ORAL,1,1
712090048,HUMAN PRESCRIPTION DRUG,verapamil hydrochloride,verapamil hydrochloride,TABLET,ORAL,1,1
712090049,HUMAN PRESCRIPTION DRUG,telmisartan,telmisartan,TABLET,ORAL,1,1
712090050,HUMAN PRESCRIPTION DRUG,telmisartan,telmisartan,TABLET,ORAL,1,1
712090051,HUMAN PRESCRIPTION DRUG,telmisartan,telmisartan,TABLET,ORAL,1,1
712090052,HUMAN PRESCRIPTION DRUG,bupropion hydrochloride,bupropion hydrochloride,TABLET,ORAL,1,1
712090053,HUMAN PRESCRIPTION DRUG,bupropion hydrochloride,bupropion hydrochloride,TABLET,ORAL,1,1
712090054,HUMAN PRESCRIPTION DRUG,celecoxib,celecoxib,CAPSULE,ORAL,1,1
712090055,HUMAN PRESCRIPTION DRUG,celecoxib,celecoxib,CAPSULE,ORAL,1,1
712090056,HUMAN PRESCRIPTION DRUG,celecoxib,celecoxib,CAPSULE,ORAL,1,1
712090057,HUMAN PRESCRIPTION DRUG,celecoxib,celecoxib,CAPSULE,ORAL,1,1
712090058,HUMAN PRESCRIPTION DRUG,nebivolol,nebivolol,TABLET,ORAL,1,1
712090059,HUMAN PRESCRIPTION DRUG,nebivolol,nebivolol,TABLET,ORAL,1,1
712090060,HUMAN PRESCRIPTION DRUG,nebivolol,nebivolol,TABLET,ORAL,1,1
712090061,HUMAN PRESCRIPTION DRUG,nebivolol,nebivolol,TABLET,ORAL,1,1
712090062,HUMAN PRESCRIPTION DRUG,metronidazole,metronidazole,TABLET,ORAL,1,1
712090063,HUMAN PRESCRIPTION DRUG,metronidazole,metronidazole,TABLET,ORAL,1,1
712090064,HUMAN PRESCRIPTION DRUG,tizanidine hydrochloride,tizanidine hydrochloride,CAPSULE,ORAL,1,1
712090065,HUMAN PRESCRIPTION DRUG,tizanidine hydrochloride,tizanidine hydrochloride,CAPSULE,ORAL,1,1
712090066,HUMAN PRESCRIPTION DRUG,tizanidine hydrochloride,tizanidine hydrochloride,CAPSULE,ORAL,1,1
